72
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
810
# a b m n err u i
1	61	21	41	0.00000000000000e+00	4.98240000000000e+01	5.01350000000000e+02
1	58	20	39	0.00000000000000e+00	5.80510000000000e+01	5.08600000000000e+02
1	55	19	37	0.00000000000000e+00	6.22600000000000e+01	5.08290000000000e+02
1	52	18	35	7.00000000000000e-01	2.11475000000000e+02	1.57300000000000e+01
1	49	17	33	0.00000000000000e+00	8.00080000000000e+01	5.17060000000000e+02
1	46	16	31	0.00000000000000e+00	8.31400000000000e+01	5.05660000000000e+02
1	43	15	29	1.00000000000000e-01	8.38430000000000e+01	4.73610000000000e+02
1	40	14	27	0.00000000000000e+00	9.63380000000000e+01	4.95720000000000e+02
1	37	13	25	0.00000000000000e+00	1.16172000000000e+02	5.11990000000000e+02
1	34	12	23	1.00000000000000e-01	1.30334000000000e+02	5.10540000000000e+02
1	31	11	21	0.00000000000000e+00	1.48842000000000e+02	4.89910000000000e+02
1	28	10	19	0.00000000000000e+00	1.75001000000000e+02	4.66970000000000e+02
1	25	9	17	0.00000000000000e+00	2.03345000000000e+02	4.10660000000000e+02
1	22	8	15	0.00000000000000e+00	2.03730000000000e+02	2.79040000000000e+02
1	19	7	13	0.00000000000000e+00	2.03968000000000e+02	2.03380000000000e+02
1	16	6	11	1.00000000000000e-01	2.01108000000000e+02	1.43640000000000e+02
1	13	5	9	1.00000000000000e-01	2.00099000000000e+02	8.74800000000000e+01
1	10	4	7	0.00000000000000e+00	2.00519000000000e+02	5.54800000000000e+01
1	7	3	5	1.00000000000000e-01	1.99759000000000e+02	2.87000000000000e+01
1	4	2	3	2.00000000000000e-01	1.99228000000000e+02	1.89200000000000e+01
2	62	22	42	1.00000000000000e-01	9.62170000000000e+01	7.74290000000000e+02
2	59	21	40	1.00000000000000e-01	1.13027000000000e+02	8.61630000000000e+02
2	56	20	38	0.00000000000000e+00	1.21938000000000e+02	8.58160000000000e+02
2	53	19	36	0.00000000000000e+00	1.21083000000000e+02	8.19860000000000e+02
2	50	18	34	4.00000000000000e-01	1.99859000000000e+02	1.20480000000000e+02
2	47	17	32	0.00000000000000e+00	1.28980000000000e+02	7.82620000000000e+02
2	44	16	30	0.00000000000000e+00	1.21910000000000e+02	6.90570000000000e+02
2	41	15	28	0.00000000000000e+00	1.56046000000000e+02	8.08320000000000e+02
2	38	14	26	0.00000000000000e+00	1.88324000000000e+02	8.45720000000000e+02
2	35	13	24	0.00000000000000e+00	2.05836000000000e+02	7.96730000000000e+02
2	32	12	22	1.00000000000000e-01	2.05200000000000e+02	6.99720000000000e+02
2	29	11	20	0.00000000000000e+00	2.05840000000000e+02	5.55370000000000e+02
2	26	10	18	5.00000000000000e-01	-1.77163000000000e+02	5.97500000000000e+01
2	23	9	16	1.00000000000000e-01	2.02971000000000e+02	2.85030000000000e+02
2	20	8	14	1.00000000000000e-01	2.02267000000000e+02	1.97030000000000e+02
2	17	7	12	1.00000000000000e-01	1.97858000000000e+02	1.34990000000000e+02
2	14	6	10	0.00000000000000e+00	1.95148000000000e+02	8.60500000000000e+01
2	11	5	8	1.00000000000000e-01	1.98174000000000e+02	5.51100000000000e+01
2	8	4	6	1.00000000000000e-01	1.96793000000000e+02	2.92000000000000e+01
2	5	3	4	2.00000000000000e-01	1.97678000000000e+02	1.61300000000000e+01
3	63	23	43	1.00000000000000e-01	5.92760000000000e+01	5.95070000000000e+02
3	60	22	41	0.00000000000000e+00	8.77250000000000e+01	6.65080000000000e+02
3	57	21	39	1.00000000000000e-01	9.41690000000000e+01	6.61780000000000e+02
3	54	20	37	1.00000000000000e-01	9.51650000000000e+01	6.32280000000000e+02
3	51	19	35	0.00000000000000e+00	1.07114000000000e+02	6.72780000000000e+02
3	48	18	33	6.00000000000000e-01	1.81002000000000e+02	6.67300000000000e+01
3	45	17	31	0.00000000000000e+00	1.13992000000000e+02	6.21270000000000e+02
3	42	16	29	0.00000000000000e+00	1.24771000000000e+02	6.38500000000000e+02
3	39	15	27	0.00000000000000e+00	1.46283000000000e+02	6.64830000000000e+02
3	36	14	25	0.00000000000000e+00	1.64690000000000e+02	6.24040000000000e+02
3	33	13	23	0.00000000000000e+00	1.96377000000000e+02	6.48360000000000e+02
3	30	12	21	1.00000000000000e-01	2.05618000000000e+02	5.32540000000000e+02
3	27	11	19	0.00000000000000e+00	2.05020000000000e+02	4.20860000000000e+02
3	24	10	17	0.00000000000000e+00	2.03812000000000e+02	2.96410000000000e+02
3	21	9	15	1.00000000000000e-01	2.00762000000000e+02	1.90380000000000e+02
3	18	8	13	9.66000000000000e+01	3.54900000000000e+00	1.35000000000000e+00
3	15	7	11	1.00000000000000e-01	1.96242000000000e+02	7.89000000000000e+01
3	12	6	9	1.00000000000000e-01	1.99036000000000e+02	4.76600000000000e+01
3	9	5	7	2.00000000000000e-01	1.97486000000000e+02	2.79700000000000e+01
3	6	4	5	2.00000000000000e-01	1.93797000000000e+02	1.49600000000000e+01
4	64	24	44	0.00000000000000e+00	4.79610000000000e+01	4.11780000000000e+02
4	61	23	42	0.00000000000000e+00	6.72240000000000e+01	6.15810000000000e+02
4	58	22	40	0.00000000000000e+00	8.65530000000000e+01	6.07110000000000e+02
4	55	21	38	0.00000000000000e+00	9.36460000000000e+01	6.06740000000000e+02
4	52	20	36	0.00000000000000e+00	1.01214000000000e+02	6.18820000000000e+02
4	49	19	34	0.00000000000000e+00	1.05577000000000e+02	6.22140000000000e+02
4	46	18	32	7.10000000000000e+00	2.24075000000000e+02	1.31940000000000e+02
4	43	17	30	0.00000000000000e+00	1.14621000000000e+02	5.67400000000000e+02
4	40	16	28	0.00000000000000e+00	1.33148000000000e+02	6.04320000000000e+02
4	37	15	26	0.00000000000000e+00	1.69410000000000e+02	6.11510000000000e+02
4	34	14	24	0.00000000000000e+00	1.96645000000000e+02	6.04220000000000e+02
4	31	13	22	0.00000000000000e+00	2.05727000000000e+02	5.29750000000000e+02
4	28	12	20	0.00000000000000e+00	2.04046000000000e+02	3.97990000000000e+02
4	25	11	18	3.40000000000000e+00	-2.16712000000000e+02	2.13900000000000e+01
4	22	10	16	0.00000000000000e+00	2.02231000000000e+02	1.77510000000000e+02
4	19	9	14	1.00000000000000e-01	2.01630000000000e+02	1.16180000000000e+02
4	16	8	12	1.00000000000000e-01	1.96609000000000e+02	7.00100000000000e+01
4	13	7	10	1.00000000000000e-01	1.98572000000000e+02	4.10300000000000e+01
