41
# x y z
0	0	0
2	0	0
4	0	0
6	0	0
8	0	0
10	0	0
12	0	0
14	0	0
16	0	0
18	0	0
20	0	0
22	0	0
24	0	0
26	0	0
28	0	0
30	0	0
32	0	0
34	0	0
36	0	0
38	0	0
40	0	0
42	0	0
44	0	0
46	0	0
48	0	0
50	0	0
52	0	0
54	0	0
56	0	0
58	0	0
60	0	0
62	0	0
64	0	0
66	0	0
68	0	0
70	0	0
72	0	0
74	0	0
76	0	0
78	0	0
80	0	0
190
# a b m n err u i
1	4	2	3	0.00000000000000e+00	1.18359000000000e-01	2.01965000000000e-02
2	5	3	4	0.00000000000000e+00	1.17377000000000e-01	2.01826000000000e-02
1	7	3	5	0.00000000000000e+00	1.15943000000000e-01	2.01915000000000e-02
3	6	4	5	0.00000000000000e+00	1.09933000000000e-01	2.02020000000000e-02
2	8	4	6	0.00000000000000e+00	1.12241000000000e-01	2.01867000000000e-02
1	10	4	7	0.00000000000000e+00	1.11087000000000e-01	2.01398000000000e-02
4	7	5	6	0.00000000000000e+00	1.21289000000000e-01	2.01974000000000e-02
3	9	5	7	0.00000000000000e+00	1.12758000000000e-01	2.01748000000000e-02
5	8	6	7	0.00000000000000e+00	1.28884000000000e-01	2.01781000000000e-02
2	11	5	8	0.00000000000000e+00	1.21435000000000e-01	2.01619000000000e-02
4	10	6	8	0.00000000000000e+00	1.42859000000000e-01	2.01403000000000e-02
1	13	5	9	3.16227766016838e-01	1.30403000000000e-01	2.01646000000000e-02
6	9	7	8	0.00000000000000e+00	2.20579000000000e-01	2.01875000000000e-02
3	12	6	9	3.16227766016838e-01	1.45541000000000e-01	2.01720000000000e-02
2	14	6	10	0.00000000000000e+00	1.45839000000000e-01	2.01661000000000e-02
5	11	7	9	0.00000000000000e+00	1.76726000000000e-01	2.01479000000000e-02
4	13	7	10	0.00000000000000e+00	1.59469000000000e-01	2.01616000000000e-02
7	10	8	9	0.00000000000000e+00	6.16827000000000e-01	2.01444000000000e-02
3	15	7	11	0.00000000000000e+00	1.55553000000000e-01	2.01551000000000e-02
6	12	8	10	3.16227766016838e-01	1.75682000000000e-01	2.01715000000000e-02
8	11	9	10	0.00000000000000e+00	2.68908000000000e-01	2.01706000000000e-02
5	14	8	11	0.00000000000000e+00	1.82397000000000e-01	2.01443000000000e-02
7	13	9	11	0.00000000000000e+00	1.86998000000000e-01	2.01572000000000e-02
1	19	7	13	3.16227766016838e-01	1.21796000000000e-01	2.01410000000000e-02
4	16	8	12	3.16227766016838e-01	1.48123000000000e-01	2.01358000000000e-02
6	15	9	12	0.00000000000000e+00	1.68799000000000e-01	2.01455000000000e-02
9	12	10	11	0.00000000000000e+00	7.80345000000000e-01	2.01620000000000e-02
5	17	9	13	0.00000000000000e+00	1.44494000000000e-01	2.01351000000000e-02
2	20	8	14	0.00000000000000e+00	1.14642000000000e-01	2.01763000000000e-02
8	14	10	12	4.47213595499958e-01	2.23286000000000e-01	2.01622000000000e-02
7	16	10	13	4.47213595499958e-01	1.60979000000000e-01	2.01299000000000e-02
10	13	11	12	3.16227766016838e-01	4.40495000000000e-01	2.01143000000000e-02
6	18	10	14	5.47722557505166e-01	1.29712000000000e-01	2.01694000000000e-02
3	21	9	15	0.00000000000000e+00	1.22618000000000e-01	2.01823000000000e-02
9	15	11	13	0.00000000000000e+00	2.15369000000000e-01	2.01312000000000e-02
8	17	11	14	0.00000000000000e+00	1.39329000000000e-01	2.01455000000000e-02
11	14	12	13	3.16227766016838e-01	5.23036000000000e-01	2.01420000000000e-02
4	22	10	16	0.00000000000000e+00	1.20650000000000e-01	2.01782000000000e-02
1	25	9	17	3.16227766016838e-01	1.11178000000000e-01	2.01747000000000e-02
7	19	11	15	3.16227766016838e-01	1.40246000000000e-01	2.01522000000000e-02
10	16	12	14	5.47722557505166e-01	1.68148000000000e-01	2.00858000000000e-02
9	18	12	15	3.16227766016838e-01	1.74612000000000e-01	2.01495000000000e-02
12	15	13	14	3.16227766016838e-01	4.82690000000000e-01	2.01310000000000e-02
8	20	12	16	0.00000000000000e+00	1.57737000000000e-01	2.01787000000000e-02
11	17	13	15	3.16227766016838e-01	2.19077000000000e-01	2.01232000000000e-02
5	23	11	17	4.47213595499958e-01	1.14382000000000e-01	2.01537000000000e-02
2	26	10	18	0.00000000000000e+00	1.10847000000000e-01	2.01425000000000e-02
10	19	13	16	3.16227766016838e-01	1.84687000000000e-01	2.00974000000000e-02
13	16	14	15	3.16227766016838e-01	5.63811000000000e-01	2.01045000000000e-02
3	27	11	19	4.47213595499958e-01	1.07583000000000e-01	2.01687000000000e-02
6	24	12	18	4.47213595499958e-01	1.15718000000000e-01	2.01650000000000e-02
9	21	13	17	4.47213595499958e-01	1.59235000000000e-01	2.01651000000000e-02
12	18	14	16	0.00000000000000e+00	2.74692000000000e-01	2.01469000000000e-02
11	20	14	17	0.00000000000000e+00	2.11502000000000e-01	2.01447000000000e-02
14	17	15	16	4.47213595499958e-01	4.64363000000000e-01	2.01363000000000e-02
4	28	12	20	0.00000000000000e+00	1.06721000000000e-01	2.01371000000000e-02
7	25	13	19	0.00000000000000e+00	1.11719000000000e-01	2.01782000000000e-02
1	31	11	21	3.16227766016838e-01	1.02866000000000e-01	2.01495000000000e-02
10	22	14	18	3.16227766016838e-01	1.61890000000000e-01	2.01276000000000e-02
13	19	15	17	3.16227766016838e-01	2.32687000000000e-01	2.01109000000000e-02
12	21	15	18	3.16227766016838e-01	1.88638000000000e-01	2.01603000000000e-02
15	18	16	17	3.16227766016838e-01	4.37707000000000e-01	2.01295000000000e-02
2	32	12	22	0.00000000000000e+00	1.07266000000000e-01	2.01453000000000e-02
8	26	14	20	0.00000000000000e+00	1.21364000000000e-01	2.01459000000000e-02
