61
# x y z
0	0	0
2	0	0
4	0	0
6	0	0
8	0	0
10	0	0
12	0	0
14	0	0
16	0	0
18	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
62	0	0
64	0	0
66	0	0
68	0	0
70	0	0
72	0	0
74	0	0
76	0	0
78	0	0
80	0	0
690
# a b m n err u i
1	4	2	3	3.16227766016838e-01	1.37267000000000e+00	2.39881000000000e-01
2	5	3	4	3.16227766016838e-01	2.71697000000000e+00	4.97391000000000e-01
1	7	3	5	3.16227766016838e-01	8.14575000000000e-01	2.39866000000000e-01
3	6	4	5	3.16227766016838e-01	2.71619000000000e+00	4.97684000000000e-01
2	8	4	6	3.16227766016838e-01	1.84559000000000e+00	4.97375000000000e-01
1	10	4	7	3.16227766016838e-01	6.66284000000000e-01	2.39838000000000e-01
4	7	5	6	3.16227766016838e-01	2.92545000000000e+00	4.97372000000000e-01
3	9	5	7	3.16227766016838e-01	1.97472000000000e+00	4.97474000000000e-01
2	11	5	8	0.00000000000000e+00	1.36797000000000e+00	4.97168000000000e-01
5	8	6	7	0.00000000000000e+00	3.09752000000000e+00	4.97422000000000e-01
4	10	6	8	0.00000000000000e+00	1.81395000000000e+00	4.97292000000000e-01
1	15	5	9	7.74596669241483e-01	5.10751000000000e-01	2.39815000000000e-01
3	13	6	9	0.00000000000000e+00	1.40228000000000e+00	4.97312000000000e-01
6	9	7	8	0.00000000000000e+00	2.75442000000000e+00	4.97676000000000e-01
5	11	7	9	0.00000000000000e+00	1.74496000000000e+00	4.97410000000000e-01
2	17	6	10	0.00000000000000e+00	1.19098000000000e+00	4.97123000000000e-01
1	21	6	11	0.00000000000000e+00	5.05020000000000e-01	2.39775000000000e-01
7	10	8	9	3.16227766016838e-01	2.99014000000000e+00	4.97369000000000e-01
4	15	7	10	0.00000000000000e+00	1.43387000000000e+00	4.97334000000000e-01
6	13	8	10	0.00000000000000e+00	2.04119000000000e+00	4.97381000000000e-01
3	19	7	11	0.00000000000000e+00	1.18326000000000e+00	4.97099000000000e-01
8	11	9	10	0.00000000000000e+00	3.09525000000000e+00	4.97557000000000e-01
5	17	8	11	0.00000000000000e+00	1.52578000000000e+00	4.97359000000000e-01
2	23	7	13	0.00000000000000e+00	9.86849000000000e-01	4.96981000000000e-01
7	15	9	11	0.00000000000000e+00	2.04145000000000e+00	4.97354000000000e-01
1	27	7	15	0.00000000000000e+00	3.77567000000000e-01	2.39770000000000e-01
4	21	8	13	0.00000000000000e+00	1.25188000000000e+00	4.97086000000000e-01
3	25	8	15	0.00000000000000e+00	9.86555000000000e-01	4.97054000000000e-01
9	13	10	11	0.00000000000000e+00	3.03812000000000e+00	4.97618000000000e-01
6	19	9	13	0.00000000000000e+00	1.46489000000000e+00	4.97270000000000e-01
5	23	9	15	0.00000000000000e+00	1.22762000000000e+00	4.97098000000000e-01
8	17	10	13	0.00000000000000e+00	1.85447000000000e+00	4.97360000000000e-01
2	29	8	17	0.00000000000000e+00	7.58282000000000e-01	4.96799000000000e-01
7	21	10	15	0.00000000000000e+00	1.56987000000000e+00	4.97203000000000e-01
10	15	11	13	3.16227766016838e-01	2.63232000000000e+00	4.97390000000000e-01
4	27	9	17	0.00000000000000e+00	8.45329000000000e-01	4.61805000000000e-01
1	33	8	19	0.00000000000000e+00	2.90407000000000e-01	2.10229000000000e-01
11	14	12	13	0.00000000000000e+00	4.77186000000000e+00	4.97700000000000e-01
6	25	10	17	0.00000000000000e+00	1.08316000000000e+00	4.74862000000000e-01
9	19	11	15	0.00000000000000e+00	1.82999000000000e+00	4.97447000000000e-01
